Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2019-09-24,48.30400085449219,48.39799880981445,44.52199935913086,44.641998291015625,64457500,0,0.0
2019-09-25,44.9119987487793,45.79600143432617,43.672000885009766,45.7400016784668,47135500,0,0.0
2019-09-26,46.13199996948242,48.6619987487793,45.47999954223633,48.512001037597656,59422500,0,0.0
2019-09-27,48.439998626708984,49.742000579833984,47.74599838256836,48.42599868774414,55582000,0,0.0
2019-09-30,48.599998474121094,48.79600143432617,47.22200012207031,48.17399978637695,29399000,0,0.0
2019-10-01,48.29999923706055,49.189998626708984,47.82600021362305,48.9379997253418,30813000,0,0.0
2019-10-02,48.65800094604492,48.93000030517578,47.88600158691406,48.625999450683594,28157000,0,0.0
2019-10-03,46.37200164794922,46.895999908447266,44.85599899291992,46.60599899291992,75422500,0,0.0
2019-10-04,46.321998596191406,46.95600128173828,45.61399841308594,46.2859992980957,39975000,0,0.0
2019-10-07,45.959999084472656,47.71200180053711,45.709999084472656,47.54399871826172,40321000,0,0.0
2019-10-08,47.17399978637695,48.78799819946289,46.900001525878906,48.0099983215332,43391000,0,0.0
2019-10-09,48.263999938964844,49.459999084472656,48.130001068115234,48.90599822998047,34472000,0,0.0
2019-10-10,49.055999755859375,49.85599899291992,48.316001892089844,48.948001861572266,31416500,0,0.0
2019-10-11,49.43000030517578,50.215999603271484,49.36199951171875,49.577999114990234,42377000,0,0.0
2019-10-14,49.58000183105469,51.709999084472656,49.42599868774414,51.391998291015625,51025000,0,0.0
2019-10-15,51.540000915527344,52.0,50.82400131225586,51.577999114990234,32164000,0,0.0
2019-10-16,51.47800064086914,52.41999816894531,51.38399887084961,51.95000076293945,33420500,0,0.0
2019-10-17,52.5,52.95600128173828,52.034000396728516,52.39400100708008,23846500,0,0.0
2019-10-18,52.13999938964844,52.560001373291016,51.02000045776367,51.38999938964844,28749000,0,0.0
2019-10-21,51.66600036621094,51.900001525878906,50.0359992980957,50.70000076293945,25101500,0,0.0
2019-10-22,50.86399841308594,51.66600036621094,50.16999816894531,51.11600112915039,23004000,0,0.0
2019-10-23,50.900001525878906,51.22800064086914,50.27000045776367,50.93600082397461,26305500,0,0.0
2019-10-24,59.67399978637695,60.986000061035156,57.84000015258789,59.93600082397461,148604500,0,0.0
2019-10-25,59.54399871826172,66.0,59.22200012207031,65.6259994506836,150030500,0,0.0
2019-10-28,65.50800323486328,68.16799926757812,64.5199966430664,65.54199981689453,94351500,0,0.0
2019-10-29,63.99800109863281,64.86000061035156,62.95000076293945,63.24399948120117,63421500,0,0.0
2019-10-30,62.599998474121094,63.757999420166016,61.99399948120117,63.00199890136719,48209000,0,0.0
2019-10-31,62.619998931884766,63.79999923706055,62.599998474121094,62.98400115966797,25335000,0,0.0
2019-11-01,63.263999938964844,63.29600143432617,61.959999084472656,62.6619987487793,31919500,0,0.0
2019-11-04,62.959999084472656,64.38800048828125,61.85200119018555,63.49399948120117,43935000,0,0.0
2019-11-05,63.92399978637695,64.7020034790039,63.2239990234375,63.444000244140625,34717000,0,0.0
2019-11-06,63.599998474121094,65.34400177001953,62.900001525878906,65.31600189208984,39704500,0,0.0
2019-11-07,65.8280029296875,68.30000305175781,65.60399627685547,67.10800170898438,72336500,0,0.0
2019-11-08,66.9000015258789,67.49199676513672,66.5,67.4280014038086,30346000,0,0.0
2019-11-11,68.79000091552734,69.83799743652344,68.4000015258789,69.01799774169922,49933500,0,0.0
2019-11-12,69.37999725341797,70.0739974975586,68.80799865722656,69.98600006103516,36797000,0,0.0
2019-11-13,71.0,71.26599884033203,69.03600311279297,69.22200012207031,42100500,0,0.0
2019-11-14,69.22200012207031,70.76799774169922,68.58200073242188,69.87000274658203,32324500,0,0.0
2019-11-15,70.12799835205078,70.55999755859375,69.6719970703125,70.43399810791016,24045000,0,0.0
2019-11-18,70.58399963378906,70.62999725341797,69.22000122070312,69.99800109863281,22002000,0,0.0
2019-11-19,70.3499984741211,71.99800109863281,69.55999755859375,71.90399932861328,38624000,0,0.0
2019-11-20,72.0,72.23999786376953,69.91400146484375,70.44400024414062,33625500,0,0.0
2019-11-21,70.9020004272461,72.16799926757812,70.80000305175781,70.96600341796875,30550000,0,0.0
2019-11-22,68.03199768066406,68.19999694824219,66.0,66.60800170898438,84353000,0,0.0
2019-11-25,68.86399841308594,68.91400146484375,66.89199829101562,67.26799774169922,61697500,0,0.0
2019-11-26,67.05400085449219,67.0999984741211,65.41999816894531,65.78399658203125,39737000,0,0.0
2019-11-27,66.2239990234375,66.78600311279297,65.71399688720703,66.25800323486328,27778000,0,0.0
2019-11-29,66.22200012207031,66.25199890136719,65.5,65.98799896240234,12328000,0,0.0
2019-12-02,65.87999725341797,67.2760009765625,65.73799896240234,66.9739990234375,30372500,0,0.0
2019-12-03,66.52400207519531,67.58200073242188,66.43800354003906,67.23999786376953,32868500,0,0.0
2019-12-04,67.55000305175781,67.5719985961914,66.56999969482422,66.60600280761719,27665000,0,0.0
2019-12-05,66.56600189208984,66.88400268554688,65.44999694824219,66.0739974975586,18623000,0,0.0
2019-12-06,67.0,67.77200317382812,66.9540023803711,67.1780014038086,38062000,0,0.0
2019-12-09,67.31800079345703,68.88999938964844,67.01599884033203,67.90599822998047,45115500,0,0.0
2019-12-10,67.99199676513672,70.14600372314453,67.86199951171875,69.76799774169922,44141500,0,0.0
2019-12-11,70.3759994506836,71.43800354003906,70.21800231933594,70.54000091552734,34489000,0,0.0
2019-12-12,70.98400115966797,72.5479965209961,70.64600372314453,71.93599700927734,38819500,0,0.0
2019-12-13,72.20999908447266,73.04199981689453,70.9280014038086,71.6780014038086,32854500,0,0.0
2019-12-16,72.51000213623047,76.72200012207031,72.5,76.30000305175781,90871000,0,0.0
2019-12-17,75.7979965209961,77.0999984741211,75.18000030517578,75.7979965209961,42484000,0,0.0
2019-12-18,76.1259994506836,79.04399871826172,76.11599731445312,78.62999725341797,70605000,0,0.0
2019-12-19,79.46399688720703,81.37000274658203,79.30000305175781,80.80799865722656,90535500,0,0.0
2019-12-20,82.05799865722656,82.5999984741211,80.03800201416016,81.11799621582031,73763500,0,0.0
2019-12-23,82.35600280761719,84.4020004272461,82.0,83.84400177001953,66598000,0,0.0
2019-12-24,83.6719970703125,85.09400177001953,82.53800201416016,85.05000305175781,40273500,0,0.0
2019-12-26,85.58200073242188,86.69599914550781,85.2699966430664,86.18800354003906,53169500,0,0.0
2019-12-27,87.0,87.06199645996094,85.22200012207031,86.07599639892578,49728500,0,0.0
2019-12-30,85.75800323486328,85.80000305175781,81.85199737548828,82.94000244140625,62932000,0,0.0
2019-12-31,81.0,84.25800323486328,80.41600036621094,83.66600036621094,51428500,0,0.0
2020-01-02,84.9000015258789,86.13999938964844,84.34200286865234,86.052001953125,47660500,0,0.0
2020-01-03,88.0999984741211,90.80000305175781,87.38400268554688,88.60199737548828,88892500,0,0.0
2020-01-06,88.09400177001953,90.31199645996094,88.0,90.30799865722656,50665000,0,0.0
2020-01-07,92.27999877929688,94.32599639892578,90.6719970703125,93.81199645996094,89410500,0,0.0
2020-01-08,94.73999786376953,99.697998046875,93.64600372314453,98.4280014038086,155721500,0,0.0
2020-01-09,99.41999816894531,99.76000213623047,94.5739974975586,96.26799774169922,142202000,0,0.0
2020-01-10,96.35800170898438,96.98799896240234,94.73999786376953,95.62999725341797,64797500,0,0.0
2020-01-13,98.69999694824219,105.1259994506836,98.4000015258789,104.97200012207031,132588000,0,0.0
2020-01-14,108.85199737548828,109.48200225830078,104.9800033569336,107.58399963378906,144981000,0,0.0
2020-01-15,105.9520034790039,107.56800079345703,103.35800170898438,103.69999694824219,86844000,0,0.0
2020-01-16,98.75,102.89199829101562,98.43399810791016,102.697998046875,108683500,0,0.0
2020-01-17,101.52200317382812,103.13400268554688,100.63200378417969,102.0999984741211,68145500,0,0.0
2020-01-21,106.05000305175781,109.71600341796875,105.68199920654297,109.44000244140625,89017500,0,0.0
2020-01-22,114.37799835205078,118.9000015258789,111.81999969482422,113.91200256347656,156845000,0,0.0
2020-01-23,112.8499984741211,116.4000015258789,111.12000274658203,114.44000244140625,98255000,0,0.0
2020-01-24,114.1259994506836,114.77200317382812,110.85199737548828,112.96399688720703,71768000,0,0.0
2020-01-27,108.39800262451172,112.88800048828125,107.85600280761719,111.60399627685547,68040500,0,0.0
2020-01-28,113.697998046875,115.36199951171875,111.61599731445312,113.37999725341797,58942500,0,0.0
2020-01-29,115.13800048828125,117.95999908447266,113.48600006103516,116.197998046875,89007500,0,0.0
2020-01-30,126.48400115966797,130.17599487304688,123.5999984741211,128.16200256347656,145028500,0,0.0
2020-01-31,128.0,130.60000610351562,126.50399780273438,130.11399841308594,78596500,0,0.0
2020-02-03,134.73800659179688,157.22799682617188,134.70399475097656,156.0,235325000,0,0.0
2020-02-04,176.5919952392578,193.79800415039062,166.7760009765625,177.41200256347656,304694000,0,0.0
2020-02-05,164.65199279785156,169.1959991455078,140.82200622558594,146.94000244140625,242119000,0,0.0
2020-02-06,139.98399353027344,159.16600036621094,137.39999389648438,149.79200744628906,199404000,0,0.0
2020-02-07,146.11000061035156,153.9499969482422,146.0,149.61399841308594,85317500,0,0.0
2020-02-10,160.0,163.9980010986328,150.47999572753906,154.25599670410156,123446000,0,0.0
2020-02-11,153.75799560546875,156.70199584960938,151.60000610351562,154.87600708007812,58487500,0,0.0
2020-02-12,155.57400512695312,157.9499969482422,152.6739959716797,153.45799255371094,60112500,0,0.0
2020-02-13,148.3679962158203,163.60000610351562,147.0,160.8000030517578,131446500,0,0.0
2020-02-14,157.44400024414062,162.593994140625,157.10000610351562,160.00599670410156,78468500,0,0.0
2020-02-18,168.32000732421875,172.0,166.4720001220703,171.67999267578125,81908500,0,0.0
2020-02-19,184.6999969482422,188.95599365234375,180.20399475097656,183.48399353027344,127115000,0,0.0
2020-02-20,182.38999938964844,182.39999389648438,171.98800659179688,179.8820037841797,88174500,0,0.0
2020-02-21,181.39599609375,182.61199951171875,176.08999633789062,180.1999969482422,71574000,0,0.0
2020-02-24,167.8000030517578,172.6999969482422,164.44000244140625,166.75799560546875,75961000,0,0.0
2020-02-25,169.8000030517578,171.32000732421875,157.39999389648438,159.98199462890625,86452500,0,0.0
2020-02-26,156.5,162.66200256347656,155.2220001220703,155.75999450683594,70427500,0,0.0
2020-02-27,146.0,147.95399475097656,133.8000030517578,135.8000030517578,121386000,0,0.0
2020-02-28,125.94000244140625,138.10400390625,122.30400085449219,133.59800720214844,121114500,0,0.0
2020-03-02,142.2519989013672,148.73800659179688,137.33399963378906,148.7239990234375,100975000,0,0.0
2020-03-03,161.0,161.39599609375,143.2220001220703,149.1020050048828,128920000,0,0.0
2020-03-04,152.79200744628906,153.3040008544922,144.9459991455078,149.89999389648438,75245000,0,0.0
2020-03-05,144.75399780273438,149.14999389648438,143.61399841308594,144.9080047607422,54263500,0,0.0
2020-03-06,138.0,141.39999389648438,136.85400390625,140.6959991455078,63314500,0,0.0
2020-03-09,121.0780029296875,132.60000610351562,121.0,121.5999984741211,85368500,0,0.0
2020-03-10,131.88600158691406,133.60000610351562,121.5999984741211,129.0659942626953,77972000,0,0.0
2020-03-11,128.0399932861328,130.71600341796875,122.5999984741211,126.84600067138672,66612500,0,0.0
2020-03-12,116.1780014038086,118.9000015258789,109.25,112.11000061035156,94545500,0,0.0
2020-03-13,119.0,121.51399993896484,100.4000015258789,109.3239974975586,113201500,0,0.0
2020-03-16,93.9000015258789,98.9739990234375,88.43399810791016,89.01399993896484,102447500,0,0.0
2020-03-17,88.00199890136719,94.37000274658203,79.19999694824219,86.04000091552734,119973000,0,0.0
2020-03-18,77.80000305175781,80.97200012207031,70.10199737548828,72.24400329589844,118931000,0,0.0
2020-03-19,74.94000244140625,90.4000015258789,71.69200134277344,85.52799987792969,150977500,0,0.0
2020-03-20,87.63999938964844,95.4000015258789,85.15799713134766,85.50599670410156,141427500,0,0.0
2020-03-23,86.72000122070312,88.4000015258789,82.0999984741211,86.85800170898438,82272500,0,0.0
2020-03-24,95.45999908447266,102.73799896240234,94.80000305175781,101.0,114476000,0,0.0
2020-03-25,109.05000305175781,111.4000015258789,102.22200012207031,107.8499984741211,106113500,0,0.0
2020-03-26,109.47799682617188,112.0,102.44999694824219,105.63200378417969,86903500,0,0.0
2020-03-27,101.0,105.16000366210938,98.80599975585938,102.87200164794922,71887000,0,0.0
2020-03-30,102.052001953125,103.33000183105469,98.24600219726562,100.4260025024414,59990500,0,0.0
2020-03-31,100.25,108.59200286865234,99.4000015258789,104.80000305175781,88857500,0,0.0
2020-04-01,100.80000305175781,102.79000091552734,95.0199966430664,96.31199645996094,66766000,0,0.0
2020-04-02,96.20600128173828,98.85199737548828,89.27999877929688,90.89399719238281,99292000,0,0.0
2020-04-03,101.9000015258789,103.0979995727539,93.6780014038086,96.00199890136719,112810500,0,0.0
2020-04-06,102.23999786376953,104.19999694824219,99.59200286865234,103.24800109863281,74509000,0,0.0
2020-04-07,109.0,113.0,106.46800231933594,109.08999633789062,89599000,0,0.0
2020-04-08,110.83999633789062,111.44200134277344,106.66600036621094,109.76799774169922,63280000,0,0.0
2020-04-09,112.41799926757812,115.03600311279297,111.4219970703125,114.5999984741211,68250000,0,0.0
2020-04-13,118.03199768066406,130.39999389648438,116.10600280761719,130.19000244140625,112377000,0,0.0
2020-04-14,139.79400634765625,148.37600708007812,138.48599243164062,141.97799682617188,152882500,0,0.0
2020-04-15,148.39999389648438,150.62600708007812,142.0,145.96600341796875,117885000,0,0.0
2020-04-16,143.38800048828125,151.88999938964844,141.343994140625,149.04200744628906,103289500,0,0.0
2020-04-17,154.45599365234375,154.99000549316406,149.53199768066406,150.7779998779297,65641000,0,0.0
2020-04-20,146.5399932861328,153.11399841308594,142.44200134277344,149.27200317382812,73733000,0,0.0
2020-04-21,146.0240020751953,150.66600036621094,134.75799560546875,137.343994140625,101045500,0,0.0
2020-04-22,140.79600524902344,146.8000030517578,137.74200439453125,146.4219970703125,70827500,0,0.0
2020-04-23,145.52000427246094,146.8000030517578,140.62600708007812,141.12600708007812,66183500,0,0.0
2020-04-24,142.16200256347656,146.14599609375,139.63600158691406,145.02999877929688,66060000,0,0.0
2020-04-27,147.52200317382812,159.8979949951172,147.0,159.75,103407000,0,0.0
2020-04-28,159.1280059814453,161.0,151.33799743652344,153.82400512695312,76110000,0,0.0
2020-04-29,158.03399658203125,160.63999938964844,156.6320037841797,160.1020050048828,81080000,0,0.0
2020-04-30,171.03799438476562,173.96400451660156,152.6999969482422,156.37600708007812,142359500,0,0.0
2020-05-01,151.0,154.5540008544922,136.60800170898438,140.26400756835938,162659000,0,0.0
2020-05-04,140.1999969482422,152.39999389648438,139.60000610351562,152.23800659179688,96185500,0,0.0
2020-05-05,157.95799255371094,159.78399658203125,152.43600463867188,153.64199829101562,84958500,0,0.0
2020-05-06,155.3000030517578,157.9600067138672,152.2220001220703,156.51600646972656,55616000,0,0.0
2020-05-07,155.44200134277344,159.27999877929688,154.47000122070312,156.00799560546875,57638500,0,0.0
2020-05-08,158.75399780273438,164.8000030517578,157.40199279785156,163.88400268554688,80432500,0,0.0
2020-05-11,158.1020050048828,164.8000030517578,157.0,162.25799560546875,82598000,0,0.0
2020-05-12,165.39999389648438,168.6580047607422,161.60000610351562,161.8820037841797,79534500,0,0.0
2020-05-13,164.16600036621094,165.1999969482422,152.66000366210938,158.19200134277344,95327500,0,0.0
2020-05-14,156.0,160.6719970703125,152.8000030517578,160.66600036621094,68411000,0,0.0
2020-05-15,158.07000732421875,161.00999450683594,157.30999755859375,159.83399963378906,52592000,0,0.0
2020-05-18,165.55599975585938,166.94400024414062,160.7760009765625,162.7259979248047,58329000,0,0.0
2020-05-19,163.03399658203125,164.41400146484375,161.21600341796875,161.6020050048828,48182500,0,0.0
2020-05-20,164.10000610351562,165.1999969482422,162.36000061035156,163.11199951171875,36546500,0,0.0
2020-05-21,163.1999969482422,166.5,159.1999969482422,165.52000427246094,61273000,0,0.0
2020-05-22,164.4340057373047,166.3560028076172,162.39999389648438,163.37600708007812,49937500,0,0.0
2020-05-26,166.89999389648438,166.9199981689453,163.14199829101562,163.7740020751953,40448500,0,0.0
2020-05-27,164.1719970703125,165.54200744628906,157.0,164.04600524902344,57747500,0,0.0
2020-05-28,162.70199584960938,164.9499969482422,160.33799743652344,161.16200256347656,36278000,0,0.0
2020-05-29,161.75,167.0,160.8419952392578,167.0,58822500,0,0.0
2020-06-01,171.60000610351562,179.8000030517578,170.82000732421875,179.6199951171875,74697500,0,0.0
2020-06-02,178.94000244140625,181.73199462890625,174.1999969482422,176.31199645996094,67828000,0,0.0
2020-06-03,177.62399291992188,179.58799743652344,176.02000427246094,176.5919952392578,39747500,0,0.0
2020-06-04,177.9759979248047,179.14999389648438,171.68800354003906,172.87600708007812,44438500,0,0.0
2020-06-05,175.5679931640625,177.3040008544922,173.24000549316406,177.1320037841797,39059500,0,0.0
2020-06-08,183.8000030517578,190.0,181.83200073242188,189.98399353027344,70873500,0,0.0
2020-06-09,188.0019989013672,190.88800048828125,184.78599548339844,188.13400268554688,56941000,0,0.0
2020-06-10,198.37600708007812,205.49600219726562,196.5,205.00999450683594,92817000,0,0.0
2020-06-11,198.0399932861328,203.79200744628906,194.39999389648438,194.5679931640625,79582500,0,0.0
2020-06-12,196.0,197.5959930419922,182.52000427246094,187.05599975585938,83817000,0,0.0
2020-06-15,183.55799865722656,199.76800537109375,181.6999969482422,198.17999267578125,78486000,0,0.0
2020-06-16,202.3699951171875,202.5760040283203,192.47799682617188,196.42599487304688,70255500,0,0.0
2020-06-17,197.54200744628906,201.0,196.51400756835938,198.35800170898438,49454000,0,0.0
2020-06-18,200.60000610351562,203.83999633789062,198.8939971923828,200.79200744628906,48759500,0,0.0
2020-06-19,202.55599975585938,203.19400024414062,198.26800537109375,200.17999267578125,43398500,0,0.0
2020-06-22,199.99000549316406,201.7760009765625,198.00399780273438,198.86399841308594,31812000,0,0.0
2020-06-23,199.7760009765625,202.39999389648438,198.802001953125,200.3560028076172,31826500,0,0.0
2020-06-24,198.82200622558594,200.17599487304688,190.6280059814453,192.1699981689453,54798000,0,0.0
2020-06-25,190.85400390625,197.1959991455078,187.42999267578125,197.1959991455078,46272500,0,0.0
2020-06-26,198.95599365234375,199.0,190.9739990234375,191.947998046875,44274500,0,0.0
2020-06-29,193.802001953125,202.0,189.70399475097656,201.8699951171875,45132000,0,0.0
2020-06-30,201.3000030517578,217.53799438476562,200.74600219726562,215.96200561523438,84592500,0,0.0
2020-07-01,216.60000610351562,227.0659942626953,216.10000610351562,223.92599487304688,66634500,0,0.0
2020-07-02,244.29600524902344,245.60000610351562,237.1199951171875,241.73199462890625,86250500,0,0.0
2020-07-06,255.33799743652344,275.5580139160156,253.20799255371094,274.3160095214844,102849500,0,0.0
2020-07-07,281.00201416015625,285.8999938964844,267.3420104980469,277.97198486328125,107448500,0,0.0
2020-07-08,281.0,283.4519958496094,262.26800537109375,273.1759948730469,81556500,0,0.0
2020-07-09,279.39801025390625,281.7120056152344,270.2560119628906,278.8559875488281,58588000,0,0.0
2020-07-10,279.20001220703125,309.78399658203125,275.2019958496094,308.92999267578125,116688000,0,0.0
2020-07-13,331.79998779296875,358.99798583984375,294.22198486328125,299.4119873046875,194927000,0,0.0
2020-07-14,311.20001220703125,318.0,286.20001220703125,303.3599853515625,117090500,0,0.0
